Report ID:,xxxxxxxxxxxxxxxxxxxxxxxxxxxx,,,,,,
Run at:,Time,,,,,,
Start date:,Time,,,,,,
End date:,Time,,,,,,
Timezone:,Europe/London,,,,,,
User:,Eeshan Chatterjee,,,,,,
,,,,,,,
hour,insertion_order,line_item,campaign,imps,clicks,total_convs,media_cost
3/14/2015 20:00,MyAdv FBX-  Prospecting (77286),MyAdv FBX-  Prospecting - Reach (674578),MyAdv FBX-  Prospecting - Reach - AS - Manual CPM (2128479),12879,7,0,5.590259
3/14/2015 20:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - Manual CPM (2128320),50,0,0,0.074228
3/14/2015 20:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - 12hrs - Manual CPM (2128327),60,0,0,0.132318
3/14/2015 20:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1d - 3d - Manual CPM (2128345),28,0,0,0.044035
3/14/2015 20:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 3d - 10d - Manual CPM (2128353),81,1,0,0.074522
3/14/2015 20:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - No Recency - Manual CPM (2128372),527,1,1,0.379932
3/14/2015 21:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Reach (447387),MyAdv-  Prospecting - Reach - AS - Broad Reach - Optimised CPA (1410031),766,0,0,0.260804
3/14/2015 21:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context (447396),MyAdv-  Prospecting - Context - AS - BYOA - Generic Search Terms v2 {2432247} - (AdAgency) - Optimised CPA (6747927),21,0,0,0.074001
3/14/2015 21:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context - PD (447397),MyAdv-  Prospecting - Context - PD - DPI - Storage Domains (AdAgency) {2591593} - Manual CPM (7492223),39,0,0,0.0712
3/14/2015 21:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - No Recency - Manual CPM (1463594),615,0,0,0.769309
3/14/2015 21:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - High Recency - Less than 1 day - 1 per day - Manual CPM (1463621),11,0,0,0.083016
3/14/2015 21:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - Unreached Users - Manual CPM (5331211),125,0,0,0.224498
3/14/2015 21:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - Less than 6 mins - Manual CPM (5632905),8,0,0,0.073244
3/14/2015 21:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - 6 mins to 1 hour - Manual CPM (5632909),14,0,0,0.115236
3/14/2015 21:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - 1 hours to 1 day - Manual CPM (5632912),30,0,0,0.10574
3/14/2015 21:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - More than 1 day - Manual CPM (5632914),47,0,0,0.107077
3/14/2015 21:00,MyAdv FBX-  Prospecting (77286),MyAdv FBX-  Prospecting - Reach (674578),MyAdv FBX-  Prospecting - Reach - AS - Manual CPM (2128479),4654,1,0,2.056964
3/14/2015 21:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - Manual CPM (2128320),35,0,0,0.034432
3/14/2015 21:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - 12hrs - Manual CPM (2128327),51,0,0,0.084761
3/14/2015 21:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1d - 3d - Manual CPM (2128345),29,0,0,0.046068
3/14/2015 21:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 3d - 10d - Manual CPM (2128353),73,0,0,0.067783
3/14/2015 21:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - No Recency - Manual CPM (2128372),555,0,0,0.404476
3/14/2015 22:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - No Recency - Manual CPM (1463594),568,0,0,0.712323
3/14/2015 22:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - High Recency - Less than 1 day - 1 per day - Manual CPM (1463621),6,0,0,0.038544
3/14/2015 22:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - Unreached Users - Manual CPM (5331211),112,0,0,0.200127
3/14/2015 22:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - Less than 6 mins - Manual CPM (5632905),2,0,0,0.026308
3/14/2015 22:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - 6 mins to 1 hour - Manual CPM (5632909),7,0,0,0.090271
3/14/2015 22:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - 1 hours to 1 day - Manual CPM (5632912),22,1,0,0.075348
3/14/2015 22:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - More than 1 day - Manual CPM (5632914),47,0,0,0.108459
3/14/2015 22:00,MyAdv FBX-  Prospecting (77286),MyAdv FBX-  Prospecting - Reach (674578),MyAdv FBX-  Prospecting - Reach - AS - Manual CPM (2128479),1179,1,1,0.484512
3/14/2015 22:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - Manual CPM (2128320),7,0,0,0.02667
3/14/2015 22:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - 12hrs - Manual CPM (2128327),33,0,0,0.074284
3/14/2015 22:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1d - 3d - Manual CPM (2128345),26,0,0,0.036818
3/14/2015 22:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 3d - 10d - Manual CPM (2128353),80,1,0,0.076045
3/14/2015 22:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - No Recency - Manual CPM (2128372),523,1,0,0.375524
3/14/2015 23:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - No Recency - Manual CPM (1463594),415,0,0,0.516493
3/14/2015 23:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - High Recency - Less than 1 day - 1 per day - Manual CPM (1463621),6,0,0,0.040177
3/14/2015 23:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - Unreached Users - Manual CPM (5331211),68,0,0,0.116414
3/14/2015 23:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - Less than 6 mins - Manual CPM (5632905),9,0,0,0.089494
3/14/2015 23:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - 6 mins to 1 hour - Manual CPM (5632909),5,0,0,0.042307
3/14/2015 23:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - 1 hours to 1 day - Manual CPM (5632912),6,0,0,0.020519
3/14/2015 23:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - More than 1 day - Manual CPM (5632914),29,0,0,0.061005
3/14/2015 23:00,MyAdv FBX-  Prospecting (77286),MyAdv FBX-  Prospecting - Reach (674578),MyAdv FBX-  Prospecting - Reach - AS - Manual CPM (2128479),3284,2,0,1.368191
3/14/2015 23:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - Manual CPM (2128320),11,0,0,0.016194
3/14/2015 23:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - 12hrs - Manual CPM (2128327),66,0,0,0.162342
3/14/2015 23:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1d - 3d - Manual CPM (2128345),45,0,0,0.082399
3/14/2015 23:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 3d - 10d - Manual CPM (2128353),28,0,0,0.027616
3/14/2015 23:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - No Recency - Manual CPM (2128372),352,0,0,0.243692
3/15/2015 0:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context (447396),MyAdv-  Prospecting - Context - AS - BYOA - Generic Search Terms v2 {2432247} - (AdAgency) - Optimised CPA (6747927),62,0,0,0.36206
3/15/2015 0:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - Manual CPM (2128320),9,0,0,0.005635
3/15/2015 0:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - 12hrs - Manual CPM (2128327),33,0,0,0.069648
3/15/2015 0:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1d - 3d - Manual CPM (2128345),72,0,0,0.097204
3/15/2015 0:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 3d - 10d - Manual CPM (2128353),71,0,0,0.054365
3/15/2015 0:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - No Recency - Manual CPM (2128372),779,1,0,0.4361
3/15/2015 1:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context (447396),MyAdv-  Prospecting - Context - AS - BYOA - Generic Search Terms v2 {2432247} - (AdAgency) - Optimised CPA (6747927),28,0,0,0.140322
3/15/2015 1:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - 12hrs - Manual CPM (2128327),22,0,0,0.031318
3/15/2015 1:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1d - 3d - Manual CPM (2128345),34,0,0,0.054329
3/15/2015 1:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 3d - 10d - Manual CPM (2128353),44,0,0,0.040839
3/15/2015 1:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - No Recency - Manual CPM (2128372),315,0,0,0.190021
3/15/2015 2:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context (447396),MyAdv-  Prospecting - Context - AS - BYOA - Generic Search Terms v2 {2432247} - (AdAgency) - Optimised CPA (6747927),27,0,0,0.131338
3/15/2015 2:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - 12hrs - Manual CPM (2128327),14,0,0,0.026373
3/15/2015 2:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1d - 3d - Manual CPM (2128345),18,0,0,0.062375
3/15/2015 2:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 3d - 10d - Manual CPM (2128353),13,0,0,0.019626
3/15/2015 2:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - No Recency - Manual CPM (2128372),146,0,0,0.085888
3/15/2015 3:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context (447396),MyAdv-  Prospecting - Context - AS - BYOA - Generic Search Terms v2 {2432247} - (AdAgency) - Optimised CPA (6747927),27,0,0,0.151961
3/15/2015 3:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - 12hrs - Manual CPM (2128327),12,0,0,0.063147
3/15/2015 3:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1d - 3d - Manual CPM (2128345),2,0,0,0.008194
3/15/2015 3:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 3d - 10d - Manual CPM (2128353),2,0,0,0.001602
3/15/2015 3:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - No Recency - Manual CPM (2128372),66,0,0,0.038977
3/15/2015 4:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context (447396),MyAdv-  Prospecting - Context - AS - BYOA - Generic Search Terms v2 {2432247} - (AdAgency) - Optimised CPA (6747927),9,0,0,0.051998
3/15/2015 4:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - 12hrs - Manual CPM (2128327),2,0,0,0.005125
3/15/2015 4:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 3d - 10d - Manual CPM (2128353),4,0,0,0.005898
3/15/2015 4:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - No Recency - Manual CPM (2128372),62,0,0,0.040148
3/15/2015 5:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context (447396),MyAdv-  Prospecting - Context - AS - BYOA - Generic Search Terms v2 {2432247} - (AdAgency) - Optimised CPA (6747927),13,0,0,0.067765
3/15/2015 5:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - 12hrs - Manual CPM (2128327),8,0,0,0.015376
3/15/2015 5:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1d - 3d - Manual CPM (2128345),2,0,0,0.006932
3/15/2015 5:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 3d - 10d - Manual CPM (2128353),11,0,0,0.011352
3/15/2015 5:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - No Recency - Manual CPM (2128372),58,0,0,0.039793
3/15/2015 6:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context (447396),MyAdv-  Prospecting - Context - AS - BYOA - Generic Search Terms v2 {2432247} - (AdAgency) - Optimised CPA (6747927),21,0,0,0.124996
3/15/2015 6:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - 12hrs - Manual CPM (2128327),1,0,0,0.001841
3/15/2015 6:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1d - 3d - Manual CPM (2128345),7,0,0,0.007386
3/15/2015 6:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 3d - 10d - Manual CPM (2128353),7,0,0,0.006886
3/15/2015 6:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - No Recency - Manual CPM (2128372),185,0,0,0.145352
3/15/2015 7:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context - PMP (1269940),MyAdv - Context - PD - Zoopla.co.uk - PMP - Manual CPM (4676593),612,0,0,2.53065
3/15/2015 7:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Audience - PD (1290423),MyAdv-  Audience - PD - dBYOA - Storage Domains (AdAgency) {2591592} - Manual CPM (7492252),152,0,0,0.998446
3/15/2015 7:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context (447396),MyAdv-  Prospecting - Context - AS - BYOA - Generic Search Terms v2 {2432247} - (AdAgency) - Optimised CPA (6747927),19,0,0,0.089719
3/15/2015 7:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context - PD (447397),MyAdv-  Prospecting - Context - PD - DPI - Storage Domains (AdAgency) {2591593} - Manual CPM (7492223),21,0,0,0.06933
3/15/2015 7:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - No Recency - Manual CPM (1463594),104,0,0,0.134468
3/15/2015 7:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - High Recency - Less than 1 day - 1 per day - Manual CPM (1463621),6,0,0,0.038717
3/15/2015 7:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - Unreached Users - Manual CPM (5331211),28,0,0,0.052724
3/15/2015 7:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - Less than 6 mins - Manual CPM (5632905),3,0,0,0.023475
3/15/2015 7:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - 1 hours to 1 day - Manual CPM (5632912),9,0,0,0.025734
3/15/2015 7:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - More than 1 day - Manual CPM (5632914),15,0,0,0.033443
3/15/2015 7:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - Manual CPM (2128320),4,0,0,0.002091
3/15/2015 7:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - 12hrs - Manual CPM (2128327),14,0,0,0.016091
3/15/2015 7:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1d - 3d - Manual CPM (2128345),16,0,0,0.033908
3/15/2015 7:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 3d - 10d - Manual CPM (2128353),46,0,0,0.05817
3/15/2015 7:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - No Recency - Manual CPM (2128372),396,1,0,0.300841
3/15/2015 8:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context - PMP (1269940),MyAdv - Context - PD - Zoopla.co.uk - PMP - Manual CPM (4676593),39,0,0,0.161233
3/15/2015 8:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Audience - PD (1290423),MyAdv-  Audience - PD - dBYOA - Storage Domains (AdAgency) {2591592} - Manual CPM (7492252),273,1,0,2.128561
3/15/2015 8:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context (447396),MyAdv-  Prospecting - Context - AS - BYOA - Generic Search Terms v2 {2432247} - (AdAgency) - Optimised CPA (6747927),44,0,0,0.240481
3/15/2015 8:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context - PD (447397),MyAdv-  Prospecting - Context - PD - DPI - Storage Domains (AdAgency) {2591593} - Manual CPM (7492223),30,0,0,0.0924
3/15/2015 8:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - No Recency - Manual CPM (1463594),156,0,0,0.205972
3/15/2015 8:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - High Recency - Less than 1 day - 1 per day - Manual CPM (1463621),8,0,0,0.070955
3/15/2015 8:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - Unreached Users - Manual CPM (5331211),21,0,0,0.041256
3/15/2015 8:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - 6 mins to 1 hour - Manual CPM (5632909),1,0,0,0.005225
3/15/2015 8:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - More than 1 day - Manual CPM (5632914),19,0,0,0.048747
3/15/2015 8:00,MyAdv FBX-  Prospecting (77286),MyAdv FBX-  Prospecting - Reach (674578),MyAdv FBX-  Prospecting - Reach - AS - Manual CPM (2128479),2282,0,0,0.977011
3/15/2015 8:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - 12hrs - Manual CPM (2128327),14,0,0,0.01184
3/15/2015 8:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1d - 3d - Manual CPM (2128345),30,0,0,0.043136
3/15/2015 8:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 3d - 10d - Manual CPM (2128353),54,0,0,0.054456
3/15/2015 8:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - No Recency - Manual CPM (2128372),698,1,0,0.532763
3/15/2015 9:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context - PMP (1269940),MyAdv - Context - PD - Zoopla.co.uk - PMP - Manual CPM (4676593),6,0,0,0.024806
3/15/2015 9:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Audience - PD (1290423),MyAdv-  Audience - PD - dBYOA - Storage Domains (AdAgency) {2591592} - Manual CPM (7492252),341,0,0,2.448108
3/15/2015 9:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Reach (447387),MyAdv-  Prospecting - Reach - AS - Broad Reach - Optimised CPA (1410031),1596,2,0,0.630345
3/15/2015 9:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context (447396),MyAdv-  Prospecting - Context - AS - BYOA - Generic Search Terms v2 {2432247} - (AdAgency) - Optimised CPA (6747927),64,0,0,0.358944
3/15/2015 9:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context - PD (447397),MyAdv-  Prospecting - Context - PD - DPI - Storage Domains (AdAgency) {2591593} - Manual CPM (7492223),51,0,0,0.13195
3/15/2015 9:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - No Recency - Manual CPM (1463594),275,0,0,0.366588
3/15/2015 9:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - High Recency - Less than 1 day - 1 per day - Manual CPM (1463621),13,0,0,0.085428
3/15/2015 9:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - Unreached Users - Manual CPM (5331211),61,1,0,0.110631
3/15/2015 9:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - Less than 6 mins - Manual CPM (5632905),1,0,0,0.004188
3/15/2015 9:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - 6 mins to 1 hour - Manual CPM (5632909),1,0,0,0.02949
3/15/2015 9:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - 1 hours to 1 day - Manual CPM (5632912),7,0,0,0.027452
3/15/2015 9:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - More than 1 day - Manual CPM (5632914),45,0,0,0.105338
3/15/2015 9:00,MyAdv FBX-  Prospecting (77286),MyAdv FBX-  Prospecting - Reach (674578),MyAdv FBX-  Prospecting - Reach - AS - Manual CPM (2128479),15516,6,0,7.085377
3/15/2015 9:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - Manual CPM (2128320),13,0,0,0.052761
3/15/2015 9:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1hr - 12hrs - Manual CPM (2128327),6,0,0,0.006182
3/15/2015 9:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 1d - 3d - Manual CPM (2128345),65,0,0,0.096421
3/15/2015 9:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - 3d - 10d - Manual CPM (2128353),98,0,0,0.099114
3/15/2015 9:00,MyAdv- Retargeting (77287),MyAdv FBX-  Retargeting (674512),MyAdv FBX-  Retargeting - AS - Homepage - No Recency - Manual CPM (2128372),935,1,0,0.670511
3/15/2015 10:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context - PMP (1269940),MyAdv - Context - PD - Zoopla.co.uk - PMP - Manual CPM (4676593),24,0,0,0.09922
3/15/2015 10:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Audience - PD (1290423),MyAdv-  Audience - PD - dBYOA - Storage Domains (AdAgency) {2591592} - Manual CPM (7492252),353,0,0,2.254439
3/15/2015 10:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Reach (447387),MyAdv-  Prospecting - Reach - AS - Broad Reach - Optimised CPA (1410031),5002,1,0,1.686693
3/15/2015 10:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context (447396),MyAdv-  Prospecting - Context - AS - BYOA - Generic Search Terms v2 {2432247} - (AdAgency) - Optimised CPA (6747927),70,0,0,0.375885
3/15/2015 10:00,MyAdv- Prospecting (46552),MyAdv-  Prospecting - Context - PD (447397),MyAdv-  Prospecting - Context - PD - DPI - Storage Domains (AdAgency) {2591593} - Manual CPM (7492223),72,0,0,0.170278
3/15/2015 10:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - No Recency - Manual CPM (1463594),386,0,0,0.515376
3/15/2015 10:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - High Recency - Less than 1 day - 1 per day - Manual CPM (1463621),10,0,0,0.07769
3/15/2015 10:00,MyAdv- Retargeting (48639),MyAdv-  Retargeting (460834),MyAdv-  Retargeting - AS - Homepage - Unreached Users - Manual CPM (5331211),98,0,0,0.175821
